2019060160138,root,1000,70.2,10
zW0Ie,ZfteB,QcP1W,PZ3J0,ASouB,mL0dj,69wsh,LGJOp,KZWRj,eJQPo
69.7,71.0,69.9,70.1,70.2,70.4,70.1,70.2,70.5,69.7
420,ÍôÒ¶,463862,2018040716203,71.0,70.1,45.4,84.4,86.7,66.2,89.4,59.3,80.3,52.2,75.7
421,Æ½¹ÚÊ÷,187230,2018041233062,71.0,61.9,89.4,94.9,59.4,68.6,48.5,73.2,71.2,74.0,68.9
422,Áø¾üÃ¯,287594,2018060309401,71.0,82.5,59.6,92.1,67.4,79.4,79.4,64.6,72.8,52.8,59.8
423,ÁøÄþË¼,194615,2018071201530,71.0,88.9,79.1,89.8,79.9,49.5,53.3,77.4,65.4,77.6,48.7
424,±«ÒË,562277,2018120507720,71.0,47.0,79.4,86.9,60.4,69.1,47.2,70.5,82.3,79.5,88.0
425,Âí½¨,107617,2019100801709,71.0,94.5,65.9,53.5,57.5,67.6,80.5,85.8,81.2,51.6,72.2
426,ÕÂÑÞ,316265,2019100966562,71.0,91.4,53.4,62.9,45.4,65.2,76.8,76.5,78.2,83.1,77.1
427,¸µÑÅÒÇ,670918,2020010791859,71.0,60.9,87.6,54.6,61.8,78.3,88.1,79.3,45.8,80.0,73.8
428,Åí¸»Á¼,251281,2022050868166,71.0,74.1,61.3,45.9,49.4,74.0,73.1,89.7,81.3,74.6,86.2
429,½ðÁúÈ«,916975,2022080867542,71.0,77.0,50.2,60.5,84.6,77.4,76.9,94.5,55.7,77.6,55.1
430,ÄÂºÉ,065780,2022101098074,71.0,61.0,75.4,86.0,62.3,55.4,69.0,92.4,56.6,66.5,84.9
431,Ç®´ä,849182,2024100948273,71.0,88.6,80.9,60.4,72.9,64.2,83.9,56.3,49.8,71.7,81.1
432,½ªÓ¢æý,681402,2021010090249,70.9,73.1,78.5,81.2,50.9,92.3,66.5,79.7,67.9,50.0,69.2
433,Ê·çù,494540,2021010524067,70.9,55.8,94.1,47.7,61.7,75.8,81.0,73.1,81.5,54.8,83.5
434,ÄÂÈÚÇä,471772,2023070657229,70.9,85.1,47.2,51.5,54.9,66.2,56.8,91.3,91.5,77.6,87.0
435,±«ÑþÖé,771252,2024010725262,70.9,83.1,68.8,60.7,55.9,49.4,58.9,84.3,87.5,78.7,82.0
436,¿µº®,499069,2018100176947,70.8,87.8,64.9,49.5,69.6,58.5,54.6,88.1,88.0,64.7,82.3
437,ÆîÁÕ,426921,2019050862116,70.8,65.7,79.7,60.7,69.4,54.7,75.5,84.6,71.6,57.7,88.3
438,ºÍº£,960363,2021040256345,70.8,59.0,53.5,86.4,66.3,72.7,47.8,82.4,85.9,68.6,85.9
439,Á®Ê¿¶«,431692,2022030119271,70.8,50.2,69.7,62.5,69.5,62.8,89.9,60.5,56.2,94.4,92.5
440,Æî÷ì·ã,726490,2022070399057,70.8,48.4,65.2,81.1,76.8,59.9,62.7,73.1,73.1,88.7,79.1
441,ÅÓÃ·ÔÆ,538138,2023090553810,70.8,73.8,62.0,61.9,79.7,93.0,51.5,57.6,56.3,88.0,84.1
442,ÄÂºì,840463,2023120396312,70.8,80.3,87.1,91.6,58.7,85.1,47.6,63.4,65.7,74.7,54.1
443,Ì¸Ï¼,846430,2024060073060,70.8,69.3,53.5,89.1,94.1,89.0,70.1,64.1,62.0,56.4,60.6
444,ëø»¶,271351,2024101085105,70.8,77.3,81.1,57.6,65.6,64.1,51.5,85.2,65.7,73.4,86.6
445,³ÂÊ¢,226001,2018010710167,70.7,93.3,53.8,84.8,50.7,61.4,55.5,75.9,90.7,50.9,89.9
446,Æ½Ã¯Æ½,176286,2019050708653,70.7,75.0,60.5,88.2,74.4,66.5,68.5,45.6,93.3,88.4,46.8
447,Òó¹ã,579243,2020010684312,70.7,94.5,57.9,65.1,71.0,91.1,85.1,71.9,48.4,74.1,47.8
448,Ê·ÑÇ,793593,2020020299308,70.7,57.3,76.2,65.5,75.1,91.8,66.6,67.6,81.7,61.3,64.3
449,·¶ÐÇ,576321,2021021032138,70.7,91.0,71.9,71.0,70.2,54.4,45.1,87.3,68.8,78.4,68.8
450,Ã÷·²É¯,506006,2022110720638,70.7,69.4,73.4,90.3,68.3,82.7,70.5,72.0,60.8,73.8,45.8
451,ÃÏË¬,742914,2024031161442,70.7,84.1,51.8,62.0,87.8,51.3,59.2,90.9,65.8,81.5,72.5
452,Ã÷½¡²ß,768059,2024110615955,70.7,57.2,51.6,62.2,77.3,62.7,66.4,74.6,90.3,78.8,86.0
453,ÂÞÜ°Ö¦,480118,2018010351850,70.6,72.8,56.5,46.8,74.0,71.8,94.2,90.2,87.6,56.8,54.9
454,ÉòÑà,166331,2019050833110,70.6,77.1,62.7,75.9,63.0,90.6,47.7,66.8,65.3,64.5,92.8
455,±«Ç¿,493308,2019051100818,70.6,87.5,78.1,92.2,50.3,66.0,45.0,58.7,82.8,51.6,94.1
456,ëøÁ¼,542591,2021070509126,70.6,68.2,67.8,65.4,67.8,73.0,90.6,55.3,84.8,47.5,85.6
457,³£Þ±Ù»,819065,2021100136542,70.6,52.5,48.3,80.4,82.8,93.3,72.9,52.6,63.6,76.7,82.8
458,±´¹úº½,965064,2023110366415,70.6,83.4,76.5,65.7,63.0,86.0,46.0,74.1,94.2,59.6,57.5
459,ÌÕÃú¿¡,406048,2018010404813,70.5,69.7,59.2,84.4,86.1,57.0,80.5,52.4,78.5,81.3,56.3
460,ÏôÊ¿·É,977489,2018110968950,70.5,51.5,69.0,80.6,73.3,49.7,91.6,80.0,47.7,73.7,87.5
461,ñ¼æ¼,034542,2020101114240,70.5,70.1,67.7,80.7,90.9,52.0,91.7,58.5,54.3,46.1,93.4
462,ÄßäÞÝº,462537,2020110373755,70.5,77.2,61.4,70.5,76.2,85.9,77.5,53.0,78.6,53.4,71.2
463,¼Íæ«ÃÎ,719723,2021111052370,70.5,88.8,58.1,58.5,88.0,54.0,55.4,48.2,94.1,76.1,84.1
464,ÛºÝº,662569,2022021146915,70.5,63.4,80.7,58.7,92.7,74.8,73.2,64.9,48.2,87.1,61.5
465,·Ñæ¯,006933,2022050343342,70.5,75.1,75.4,55.7,64.3,78.4,83.5,80.3,45.2,79.6,67.6
466,²·ÊÀÑ×,436756,2022071195657,70.5,80.0,83.2,71.1,81.5,85.9,48.2,61.3,71.7,45.2,77.4
467,²·Æ½,893397,2022111239726,70.5,84.6,53.0,68.0,74.9,75.7,59.8,89.5,90.3,62.4,46.6
468,Ë®äÞ,341011,2022120111172,70.5,62.9,46.7,82.8,59.3,86.8,68.6,84.8,67.9,64.0,81.0
469,½¯É½,032319,2024061031941,70.5,62.5,64.7,57.6,61.2,83.7,59.4,83.4,48.8,93.0,91.1
470,ÚùÄÈ,619319,2024090091914,70.5,59.6,80.6,58.2,57.0,59.7,85.2,78.4,79.8,66.5,79.8
471,½ðéªÈÊ,727986,2024111158625,70.5,76.8,92.0,69.7,89.7,61.1,46.5,92.2,67.1,47.5,62.9
472,Ð»³É,029126,2019020022632,70.4,86.4,90.1,47.4,74.8,63.4,80.4,60.5,51.6,75.2,74.3
473,ÂÞºì,107760,2019110566027,70.4,90.7,45.9,64.8,85.2,84.6,45.0,54.8,89.4,69.7,73.7
474,ÑÏö°»ª,614186,2020110848637,70.4,82.5,67.7,74.7,55.9,92.7,56.2,62.7,86.1,75.8,49.8
475,ÒüË³ÈÊ,563618,2021091191855,70.4,54.1,92.4,75.6,93.4,58.8,53.3,91.6,74.1,51.6,58.8
476,Á®ö°,745695,2022030239563,70.4,91.0,78.9,65.1,49.0,70.7,93.4,92.3,64.0,53.8,45.7
477,Ò¦Àó,373859,2023100275931,70.4,75.1,74.6,66.7,85.8,54.8,77.8,67.6,64.3,59.6,77.6
478,»ª´ä,135246,2018071114668,70.3,76.9,63.3,77.9,57.2,79.5,74.6,51.2,83.9,93.1,45.6
479,ÕÂÒã³É,779061,2019020246116,70.3,85.7,61.3,88.0,69.2,53.7,72.0,88.2,56.2,62.8,65.6
480,¿µÎÄ,141611,2019030281135,70.3,87.2,79.9,62.4,67.0,55.0,93.1,45.0,48.9,76.3,87.8
481,¼ÆµÂ,841012,2020060901202,70.3,83.2,80.1,48.7,91.0,52.4,72.0,56.4,77.5,64.4,77.5
482,¿°¹úÑ×,928837,2023100513736,70.3,85.6,64.4,70.7,92.3,76.7,57.1,72.9,47.5,52.4,83.0
483,Ïî¹ó,353998,2024120429822,70.3,65.9,76.6,73.4,83.3,84.0,48.2,92.3,48.1,79.1,52.0
484,Óá°®,459841,2018010704168,70.2,57.6,75.0,55.1,93.1,90.1,46.7,92.8,67.3,56.0,68.3
485,Ê·Ë³Òå,386169,2019030856940,70.2,51.5,76.3,60.0,86.2,81.6,71.9,63.0,68.9,89.6,53.4
486,³ÂÃ÷,319234,2019060033410,70.2,47.9,69.6,94.7,89.7,89.2,62.8,52.8,75.6,71.6,48.3
487,·ëæ¿,206293,2019090149306,70.2,75.7,47.6,80.3,70.5,50.9,55.8,94.7,90.5,62.0,74.2
488,ñ¼·¢²Å,278488,2021110518846,70.2,71.0,92.8,54.4,90.3,49.6,70.5,87.6,47.5,86.3,51.8
489,ÌÀÈ«,742044,2022040904403,70.2,55.6,63.2,74.4,92.9,80.9,77.8,54.1,62.7,68.1,72.1
490,»ªÖ¥,606855,2023040805560,70.2,58.7,81.4,57.0,81.2,65.1,55.3,79.7,78.9,58.7,85.9
491,Òó·¼Óð,383887,2023100658763,70.2,68.3,58.9,59.0,60.3,58.2,94.7,60.9,74.4,94.6,72.8
492,ÞÉÆ½éÅ,522482,2023111088249,70.2,67.9,84.4,62.0,60.7,82.0,67.8,82.2,80.6,57.7,56.8
493,½ª·É,275069,2024010976931,70.2,66.9,59.1,73.6,62.8,56.9,62.1,52.5,94.5,86.3,87.0
494,Ã÷¾²ÄÈ,523352,2024050805218,70.2,50.4,88.1,50.5,87.8,74.4,67.3,64.9,91.2,46.7,81.0
495,ÀÉ·¢Ê÷,165870,2019011227063,70.1,50.9,73.0,86.1,86.0,51.6,71.2,48.0,82.9,79.5,71.7
496,ÇØ¹âÎ°,416212,2022120291221,70.1,62.0,65.2,50.7,52.7,64.9,72.8,89.4,90.7,79.2,73.4
497,ÂÀ»Ô,543150,2023100365039,70.1,59.1,85.3,71.6,92.2,54.7,79.6,67.9,48.3,66.7,75.6
498,ÍõÔÃ,398834,2024011133445,70.1,51.6,78.5,54.5,71.3,57.5,87.8,81.9,90.9,64.2,62.6
499,ËÎÒÔË³,765219,2018091031912,70.0,91.9,72.7,53.9,89.1,66.7,67.4,55.4,48.1,81.0,74.1
500,²ýÓ¢ÃÎ,302181,2019060218167,70.0,72.1,46.4,60.2,65.9,77.8,90.6,60.7,61.8,75.9,88.9
501,Æ¤ÈÚ»¶,179430,2019061163012,70.0,67.4,47.1,81.8,75.0,61.8,56.9,87.0,73.4,82.0,68.1
502,Ê·ÈÚ,030603,2022040170325,70.0,59.4,80.7,70.0,63.3,81.3,90.1,53.7,82.7,57.4,61.5
503,ÓíË¼,860957,2022120535731,70.0,56.6,82.7,63.2,72.7,63.5,89.5,71.0,54.1,74.6,71.8
504,ÀÖèµ,378186,2023060778659,70.0,66.6,90.5,80.2,83.9,89.5,70.3,54.1,53.3,47.9,64.0
505,·ïÁ«,726152,2023100275241,70.0,56.1,88.9,92.3,84.1,57.4,46.0,57.0,58.2,94.9,65.6
506,ÂÞö°,361402,2024031250235,70.0,47.7,93.9,72.4,65.5,58.9,86.7,50.2,94.6,57.5,72.6
507,·ü¿¡,262720,2024091192051,70.0,88.9,45.1,53.7,85.0,70.0,55.3,87.3,73.0,83.2,58.6
508,Æî¼ÒÖ¾,148520,2019031162024,69.9,71.8,82.8,73.6,61.1,55.8,62.7,86.3,51.9,66.4,86.4
509,±´Üø,229184,2019120788433,69.9,80.4,66.3,62.4,94.9,55.0,51.8,74.9,90.7,62.4,60.2
510,ËïÁ¼Çå,041207,2020060690751,69.9,59.4,51.5,88.9,47.1,87.1,45.5,92.7,64.8,68.5,93.2
511,ÂÞÊÀ·¢,914230,2020091183072,69.9,68.5,60.3,79.3,50.2,85.0,85.9,81.6,60.4,63.4,64.3
512,ËÎÒã,705419,2020100081904,69.9,94.2,89.0,57.2,54.8,67.4,67.5,63.9,45.4,73.2,86.1
513,ºÂÇï,323459,2021010745907,69.9,55.9,64.1,76.5,52.5,94.3,80.2,63.2,72.3,48.8,90.8
514,Á®ÓñÕä,197558,2021071005815,69.9,49.3,84.4,49.5,63.9,68.8,65.8,84.7,68.3,70.3,93.9
515,ÎÀÊç,561231,2022070683126,69.9,64.4,62.8,66.3,70.2,70.9,71.6,76.4,78.7,87.2,50.2
516,ÓÈµÂÉ½,356222,2022110432215,69.9,50.7,66.5,69.9,50.7,72.0,81.6,93.8,72.8,58.6,82.0
517,Ò¦ÒÇºÉ,376264,2023101146447,69.9,76.7,81.4,64.1,85.3,89.3,76.5,58.5,50.2,68.0,48.9
518,ÌÀèµ,771635,2024091203528,69.9,89.4,55.9,71.2,54.0,91.3,46.0,87.3,93.9,49.2,61.0
519,º«ÒË,961048,2024111114803,69.9,60.7,73.3,56.2,71.5,58.3,56.5,83.9,92.4,78.3,67.9
520,ÑîÁ¦,305582,2018030108248,69.8,66.8,82.0,86.8,83.9,71.6,47.9,60.0,73.6,45.5,80.2
521,ÓàÞ±,179284,2018070928452,69.8,49.9,86.0,62.2,51.9,65.5,65.3,79.7,82.9,63.4,90.7
522,ÃÏÕê½õ,645768,2019030806859,69.8,94.9,76.4,71.0,58.0,46.1,67.7,76.5,73.0,74.2,59.9
523,Á®ÕÑÂ¶,099187,2020111138710,69.8,48.2,94.3,65.5,52.4,68.4,87.4,88.4,55.4,88.4,49.7
524,ÅËÈ«Ì©,876296,2022020989663,69.8,65.0,75.5,92.5,71.9,90.8,45.1,59.2,74.5,76.3,46.8
525,²ýÃ÷ÐË,509258,2022050495810,69.8,75.4,72.8,53.0,62.9,70.9,64.2,92.5,72.1,49.3,84.7
526,¹Ë¶¦,197379,2022121227929,69.8,92.8,86.5,75.4,45.2,80.0,61.1,56.1,53.8,63.6,83.6
527,ÀÉÏ£Äý,072293,2023020209327,69.8,67.4,56.1,52.8,59.7,71.8,74.9,80.9,85.7,81.2,67.9
528,·ü½à»·,321311,2024010081145,69.8,49.2,58.7,78.5,89.1,55.0,78.7,88.2,77.8,72.4,50.2
529,ÎéÃú,243155,2018050465540,69.7,72.1,68.9,89.9,49.3,85.6,64.0,55.9,46.4,70.2,94.9
530,Ê··å,245742,2019110874225,69.7,83.5,67.9,67.8,71.6,56.9,48.9,85.5,50.5,94.4,70.3
531,Æ¤Ë¼Áá,637366,2021110806644,69.7,58.4,84.5,67.5,85.6,69.5,53.8,81.3,77.7,49.2,69.4
532,Ôª¼ÑæÂ,370072,2021111167235,69.7,81.4,65.2,81.4,50.7,48.3,83.0,87.8,48.2,71.7,79.7
533,Ãç´ä,635702,2024030300218,69.7,77.2,65.9,84.5,81.6,46.7,70.3,55.1,47.7,90.0,77.8
534,Óà´Ï,669736,2024120393665,69.7,61.5,80.1,50.6,47.8,49.4,94.5,54.0,93.1,77.3,88.7
535,ÂíÖÐ¹â,340967,2018010426760,69.6,92.9,64.1,59.8,54.0,69.8,48.2,79.0,94.7,68.0,65.1
536,ñ¼æ¿,100340,2018090994069,69.6,50.8,72.1,68.8,86.6,78.4,66.9,65.6,78.8,66.3,62.1
537,ÈÎµÂÊ¿,636061,2020030546141,69.6,64.6,92.4,50.6,50.5,51.6,93.0,67.7,68.9,94.7,61.9
538,ÓíÄþ¹Ú,353288,2020060188827,69.6,68.8,80.4,71.3,69.8,55.9,69.7,81.6,45.5,83.0,69.6
539,ÌÕÑþ,334724,2020080762453,69.6,63.6,88.2,81.3,53.1,78.3,50.3,61.1,78.1,75.8,65.9
540,ÎÀ³ÉÓÂ,845398,2022060109840,69.6,80.5,73.8,74.6,70.6,49.5,55.1,91.9,50.1,93.2,57.0
541,ÆÝÒå,702038,2023040973823,69.6,52.8,87.9,74.1,69.0,75.7,60.3,91.4,65.3,70.3,48.8
542,³Â¸Õ¹Ú,609258,2023051025810,69.6,68.8,66.9,61.9,71.7,65.3,54.9,80.7,88.9,80.8,55.7
543,ÐÜÓÀ½Ü,954897,2023090069754,69.6,85.7,72.3,50.0,69.1,74.1,84.3,61.2,65.9,50.6,82.4
544,ÀÉæ¯Ã¼,450721,2023090822167,69.6,61.8,90.6,63.4,55.7,74.4,85.6,51.5,89.1,47.0,76.9
545,ÆëÏöÓ±,167033,2018081233324,69.5,78.7,52.1,90.6,87.7,65.5,86.8,45.5,57.5,61.6,69.2
546,ËÕ¹ó¶«,893197,2018110889729,69.5,78.5,91.0,93.1,55.7,58.7,45.3,91.9,66.9,48.3,65.5
547,ÏôÑÇËØ,479735,2019020213546,69.5,70.3,80.8,50.3,63.0,73.5,75.6,49.2,75.9,92.3,63.8
548,Ëï¿¡,733798,2019081019819,69.5,91.8,68.4,82.1,60.3,64.9,74.6,66.0,54.6,70.8,61.9
549,ÆÝÊ¿¹ó,096983,2020010658338,69.5,82.1,53.6,46.6,58.9,88.5,83.5,63.6,83.6,52.2,82.0
550,Ë®äÞ,593286,2021010908609,69.5,79.9,90.9,92.7,72.9,48.4,45.1,76.0,59.5,71.8,58.0
551,°²Ó¢Ô·,170350,2022090835065,69.5,55.0,94.7,50.7,64.4,86.4,65.1,64.0,85.4,72.1,57.0
552,Ó÷Ò¶,864802,2023050440228,69.5,50.9,61.2,79.0,77.8,86.9,58.2,59.2,65.1,61.7,94.9
553,Ñ¦·¼,000484,2024020408426,69.5,67.7,66.8,61.4,54.7,68.7,85.5,65.3,73.4,65.7,85.3
554,ºÍÎ°º£,438949,2024020974951,69.5,91.7,62.4,49.2,80.4,61.8,53.1,82.4,68.1,69.6,76.6
555,ÖìÞ±Ýº,869536,2024030463646,69.5,51.5,61.2,79.9,52.4,79.1,83.3,81.8,71.1,55.9,78.6
556,ÚùÝº,889455,2024110035559,69.5,52.6,58.3,66.5,62.4,67.3,50.5,65.2,92.8,91.3,88.6
557,ÀîÓý,662106,2024110630664,69.5,53.8,48.9,56.9,91.8,51.3,77.7,91.7,88.3,74.9,59.9
558,»ªÎ°ÎÄ,455603,2018020830344,69.4,92.5,54.9,63.2,49.0,92.2,81.9,49.3,52.0,86.6,72.4
559,ÓàÑÞÒÁ,151815,2018040271513,69.4,76.8,59.6,81.9,69.1,65.6,47.7,82.6,82.4,69.3,58.9
560,ÚùÓ°,613270,2018110087010,69.4,92.8,81.9,45.1,64.3,68.8,58.9,78.3,91.8,58.4,53.9
561,¸ðÕæ,343545,2018110414512,69.4,51.8,88.0,45.9,84.3,57.2,68.6,73.1,67.9,68.9,88.6
562,°²Ìì,253025,2020041122544,69.4,48.5,88.4,67.2,77.5,68.5,67.7,76.5,84.7,57.1,58.1
563,ÞÉÝº,551580,2020050418068,69.4,54.4,93.2,53.8,79.9,65.9,73.3,65.6,72.9,61.0,74.0
564,ÓàÇå,136477,2020070247762,69.4,45.2,76.3,49.7,56.5,71.2,79.0,93.3,92.9,81.8,48.2
565,ÓáÝ¼Óð,183177,2020081107720,69.4,59.3,70.1,50.9,92.9,46.8,91.0,93.8,78.9,56.2,54.5
566,Æ¤Ç¿¹ó,119426,2020110932655,69.4,80.2,65.2,83.5,64.6,87.1,60.7,47.7,59.6,53.7,91.9
567,ÄßÝº,731177,2022010467729,69.4,59.4,62.8,64.1,53.4,82.5,86.2,54.1,68.0,84.6,78.7
568,ÌÆÐË´ï,909078,2023010027822,69.4,73.8,83.3,59.6,71.5,57.1,90.5,51.4,78.5,80.2,48.0
569,»ª¹ãÖÂ,511815,2023010921567,69.4,48.5,48.7,90.2,48.4,71.2,93.8,83.0,62.9,93.1,54.6
570,»ª±ò,063902,2023050520232,69.4,65.7,71.1,45.4,75.8,94.6,63.1,74.4,57.1,55.3,91.5
571,Ö£ÈØ,209030,2023110183071,69.4,62.4,48.5,74.1,78.0,78.7,64.9,69.3,72.5,77.2,68.5
572,½¯·ã,852503,2024060950305,69.4,89.9,61.3,77.8,49.4,58.0,58.6,92.4,80.9,61.4,64.4
573,Æ½½õ,222356,2018070035636,69.3,45.4,94.8,55.3,75.2,59.8,78.4,88.2,83.7,53.2,59.3
574,Ë®ÇÙ,846445,2019010574570,69.3,54.1,70.6,54.1,87.2,77.7,92.8,69.2,61.5,54.3,71.6
575,ÅË¸»,324270,2019120687022,69.3,80.3,55.3,80.0,58.3,48.3,91.9,79.2,48.6,83.4,67.5
576,ÍôÏã,947417,2021010051727,69.3,76.2,83.1,86.4,94.9,62.7,70.8,53.2,45.7,72.7,47.0
577,ê°Òã,931353,2022010815317,69.3,51.5,59.4,73.2,66.8,49.8,93.2,92.2,94.5,58.5,53.7
578,ÆîÃ¼Ó¢,795794,2022040139456,69.3,67.2,57.2,64.3,53.1,65.8,87.5,66.0,64.9,89.0,77.7
579,Æ½ÐÂÇ¿,828818,2022110501868,69.3,45.4,66.4,66.9,71.1,65.2,77.0,93.1,57.6,67.4,82.5
580,Îº¿É,236703,2022121000330,69.3,52.0,94.9,89.3,56.4,51.1,73.4,84.5,54.0,86.7,50.6
581,»ª¶¦,183547,2023030204758,69.3,89.5,73.5,59.7,62.6,80.0,58.6,47.2,67.8,67.3,86.9
582,Î¤Óñ²Ê,838651,2021040595109,69.2,67.0,88.8,63.8,70.5,53.9,88.3,59.2,69.0,82.5,48.7
583,ÕÅ¾û¶¦,906576,2023090907620,69.2,73.7,69.3,69.6,65.6,84.8,80.9,54.1,49.3,88.9,55.7
584,ÓàÊ¤,522373,2024030147324,69.2,59.8,61.3,50.3,55.7,89.8,73.1,55.2,74.8,87.0,85.4
585,ÆÝÒã,973614,2018100741406,69.1,77.8,72.6,70.2,94.6,45.4,75.0,79.7,66.9,63.1,45.4
586,ÔªÔ·ËØ,800597,2019100959715,69.1,85.4,60.3,66.4,72.5,75.5,64.1,79.3,54.3,46.6,86.1
587,Ã×Ãú,139739,2020050063914,69.1,67.3,86.9,76.8,55.8,65.5,54.0,82.5,78.1,46.6,77.6
588,½¯»ÝÖ¥,645330,2020090703062,69.1,60.3,51.3,92.1,81.5,65.3,76.0,66.5,63.0,49.4,85.4
589,ºÍÓÀ,294795,2021040699532,69.1,53.1,79.8,93.6,89.7,45.3,75.2,49.7,59.6,78.7,66.6
590,Æîº½,486854,2021070155448,69.1,79.0,50.4,60.4,89.9,72.1,53.4,60.5,70.2,85.6,69.7
591,Éò½¨,617560,2023011186058,69.1,83.5,86.9,47.7,68.3,75.9,72.8,55.0,75.6,52.3,72.6
592,ÕÅÜ°,267748,2023020714874,69.1,65.6,56.5,51.1,86.0,83.3,63.5,76.6,59.6,84.6,64.6
593,Ò¦Ö¦,271376,2024050707649,69.1,84.0,65.8,62.6,46.9,72.6,69.3,83.7,66.9,88.0,51.4
594,½ªÇÙÑ©,210938,2024080893849,69.1,76.0,94.3,52.7,93.9,48.8,84.4,49.6,87.6,55.9,47.9
595,ÒüË¬Ã¼,297201,2018120290116,69.0,66.8,67.9,81.3,81.9,79.4,68.9,81.5,54.5,55.8,51.8
596,Òü´º,630287,2019020588751,69.0,80.2,66.3,45.3,92.4,71.0,45.6,78.2,82.3,60.1,68.8
597,ÔªÀ½,832242,2021011124246,69.0,72.7,58.9,69.1,67.2,61.7,80.1,45.7,90.5,76.3,68.3
598,Ô¬²Ê,129421,2021090742133,69.0,77.9,84.3,45.5,48.9,55.3,49.3,92.5,77.8,73.9,84.7
599,ÂÞ·ÆÝ¼,050947,2022071024736,69.0,51.8,79.0,77.6,92.1,55.7,94.8,51.0,76.8,59.3,51.9
600,½ð»ÝÃ·,404731,2022090113114,69.0,62.4,50.4,76.9,58.5,52.7,65.9,83.6,94.7,70.0,74.8
601,ÛºÁ¼,233180,2023090038049,69.0,90.0,90.6,72.4,55.3,63.7,90.2,64.2,49.7,65.8,47.9
602,ÕÅÐÅ,448361,2019010436141,68.9,70.1,68.9,45.1,94.4,91.4,48.4,93.0,79.0,48.7,49.7
603,³ÉÐÂ¸Õ,338264,2019020956421,68.9,63.5,88.5,76.5,52.5,53.2,50.6,71.6,66.1,91.8,74.6
604,ñ¼Ó½¼§,773437,2019081193718,68.9,62.1,82.4,74.5,77.9,70.8,47.7,65.9,76.1,51.6,80.0
605,Ðíº½Ã¯,716330,2019111133047,68.9,85.9,65.7,62.8,85.1,69.6,85.7,70.8,56.4,56.8,49.9
606,Ì¸ËØÉ¯,951693,2020010769372,68.9,74.5,46.4,79.2,48.0,62.8,75.8,51.7,90.8,79.4,80.2
607,¶­±ò,904635,2020121183548,68.9,50.9,67.5,85.8,77.7,77.2,61.7,55.4,60.7,93.8,58.5
608,Éò³É,788606,2021120360664,68.9,72.7,52.7,89.8,86.0,89.3,58.4,45.5,63.3,72.4,58.8
609,½ªéª,211391,2022031099158,68.9,74.2,64.8,80.3,67.8,74.6,48.8,62.9,81.5,74.8,59.3
610,Ë®æÃÜç,482302,2022070650201,68.9,48.3,94.2,66.2,61.8,78.2,53.5,94.7,71.0,64.7,56.1
611,Ê·è¡,383439,2023020813926,68.9,69.5,62.7,90.3,79.4,57.6,61.8,49.5,63.0,71.8,83.3
612,ÒüÖ¦,077698,2023050169844,68.9,76.6,88.1,55.1,81.7,60.1,69.5,50.1,79.5,73.8,54.5
613,³£ÉúÎÄ,849238,2023080973841,68.9,71.0,84.5,83.9,80.3,52.8,62.6,53.9,51.4,93.1,55.9
614,»ÆÃ·,722734,2024060453426,68.9,93.3,62.0,59.5,53.1,84.7,48.7,60.5,80.1,92.0,55.0
615,Öì°®,211428,2018050362822,68.8,88.3,69.5,57.9,80.8,90.0,76.7,59.1,66.8,52.1,46.8
616,ÓÈÐÐ,175240,2020020984008,68.8,69.2,68.2,71.2,45.6,87.9,68.1,79.4,76.3,66.0,56.2
617,ÁºæÃ,031834,2020100913469,68.8,66.5,54.4,54.3,73.3,62.9,63.8,76.7,82.0,79.7,74.8
618,¿×ÐÅ·å,452671,2021100627148,68.8,74.2,53.9,50.8,86.2,45.6,77.5,89.9,85.1,47.6,77.2
619,Áø×ÓÄþ,229035,2021110253501,68.8,55.8,54.9,85.4,55.1,64.7,47.5,93.0,50.1,89.3,92.1
620,·üÌ©,970714,2022020741425,68.8,64.6,50.9,82.9,77.5,53.4,84.1,71.8,47.3,90.1,65.6
621,»Æ½¡,243732,2023071123202,68.8,47.3,69.3,69.2,78.9,90.1,61.5,49.4,67.6,93.0,61.2
622,½¯³½,571226,2023091182664,68.8,51.1,79.4,82.2,48.1,45.1,70.8,82.0,90.6,79.1,59.1
623,ÛºÓÀ,312428,2024110442808,68.8,82.1,56.4,48.8,58.5,84.9,53.7,74.9,84.7,93.1,50.6
624,ºØÌÚéª,718555,2021030285533,68.7,78.9,50.4,46.8,77.7,86.9,94.1,83.3,48.4,48.6,71.5
625,Ê·æ«,145428,2021050502808,68.7,58.5,50.6,54.1,70.4,76.9,90.5,59.7,92.0,67.7,66.5
626,ÅíÓ¢ÕÑ,637251,2021110615144,68.7,61.3,87.8,50.4,81.2,73.2,68.2,47.2,71.5,94.4,51.5
627,Îâ·²,827764,2023040636440,68.7,70.2,68.1,83.4,55.9,84.3,69.4,60.2,56.5,71.6,67.3
628,Ã«æ«,910899,2018080619951,68.6,52.6,70.6,70.7,53.4,85.7,47.9,68.7,80.1,93.1,63.3
629,×ÞÔÃ,284445,2018100994503,68.6,62.1,76.0,68.8,84.3,62.0,66.0,54.8,89.6,53.6,68.7
630,²ÜÑÒÁ¦,851176,2020070297609,68.6,55.0,78.7,80.5,47.1,59.3,73.9,91.5,65.0,57.7,77.0
631,±Ï¾§,570937,2020120593730,68.6,53.6,45.8,87.1,78.7,82.7,56.6,74.5,69.3,82.5,55.3
