201805060224,root,1000,69.5,6
wyyzQ,i4oiL,XfCLX,OLxjr,hrbX2,RMqjl
69.1,69.9,69.7,69.5,69.9,69.3
559,ÊæÒå¾ü,355362,2023071226217,68.6,68.3,87.7,58.9,54.0,51.7,91.1
560,ÐÜÔª¾û,584966,2024050566662,68.6,75.3,45.5,68.6,88.5,72.5,61.4
561,ÃÏÊ¤Ê¤,603752,2018011045226,68.5,91.9,62.0,56.5,45.1,76.3,79.4
562,ÃçÂ¶·ã,677506,2019030030627,68.5,61.0,60.9,77.4,90.3,47.5,74.1
563,¿µÎÄ,141611,2019030281135,68.5,77.6,66.1,80.2,73.8,58.0,55.5
564,ÖÜÁÕÕÑ,125456,2022111105660,68.5,66.0,48.3,67.6,61.8,91.6,75.5
565,ÎºÕæÀò,428423,2023080742336,68.5,61.0,86.7,47.1,88.2,74.2,53.8
566,Éòæ¿ÕÑ,881164,2023081246414,68.5,74.1,54.3,45.2,90.7,90.4,56.6
567,¼Æ´¿»ª,842428,2023090392874,68.5,53.9,64.0,79.4,55.5,72.7,85.3
568,Âí¾üè¡,719598,2023101209853,68.5,74.4,57.0,94.4,76.2,56.3,52.8
569,ÅÓË³,717105,2020060150505,68.4,71.3,61.7,57.4,49.5,91.4,79.2
570,À×Ù»ËØ,835691,2020071039107,68.4,53.1,93.5,67.6,92.7,45.6,58.1
571,Ã©ÐË,370552,2021080785257,68.4,71.7,80.1,90.8,56.6,51.1,60.0
572,×ÞÃ÷,540648,2021111224813,68.4,64.7,71.4,79.3,59.8,78.0,57.3
573,Á®»Ô±£,973043,2023030044334,68.4,60.9,50.5,70.2,85.0,58.3,85.3
574,ÞÉÔÂ,491077,2023060557720,68.4,70.6,74.1,54.2,71.2,83.4,57.0
575,Ã÷¾²ÄÈ,523352,2024050805218,68.4,49.1,50.6,73.4,90.5,92.6,54.2
576,ÀîÓý,662106,2024110630664,68.4,49.2,80.6,55.6,85.5,50.3,88.9
577,Ë®É½·ç,233584,2018020468448,68.3,92.6,54.4,53.3,88.5,66.6,54.3
578,ËïÖÂ,623131,2018120163138,68.3,72.5,58.4,93.6,61.7,69.0,54.7
579,ÕÂÑÞ,316265,2019100966562,68.3,79.0,54.3,77.7,62.9,65.5,70.3
580,ÈÎá°Ý¼,654450,2021080565040,68.3,78.1,78.1,63.0,82.7,52.5,55.3
581,ÕÅÁúÊ¤,424348,2022050484864,68.3,77.3,74.9,69.6,50.6,58.6,78.9
582,ÆÝÒå,702038,2023040973823,68.3,53.6,89.3,79.2,45.5,84.5,57.6
583,Ô¬Ô°¶ð,991383,2023110368334,68.3,89.3,68.3,56.6,49.0,65.2,81.6
584,ËÎ·²,981573,2018090787306,68.2,56.7,75.6,60.4,74.7,73.9,67.6
585,Âíè¥,030708,2018100150819,68.2,80.0,61.5,53.6,88.6,73.2,52.4
586,ÖìÞ±Ýº,869536,2024030463646,68.2,90.6,69.7,76.9,79.5,45.1,47.5
587,Ûº¾Õ·Ò,407224,2024051092466,68.2,78.2,63.5,51.9,75.6,79.7,60.3
588,ëø»¶,271351,2024101085105,68.2,57.1,63.8,74.9,46.8,73.6,93.0
589,Ö£ÓðÓñ,597465,2018011246556,68.1,75.2,56.1,54.3,71.3,73.9,77.6
590,Ç®¼Ñ,438902,2018090310264,68.1,73.7,63.2,51.5,87.0,77.3,55.7
591,ÄßäÞÝº,462537,2020110373755,68.1,55.7,52.1,92.4,70.9,46.4,90.9
592,Á®ÕÑÂ¶,099187,2020111138710,68.1,74.0,51.1,87.3,46.0,68.6,81.7
593,ÀîÁá,366442,2021031134267,68.1,70.6,52.2,53.3,70.6,73.1,89.1
594,ÎÀÞ±Èá,647573,2021110457324,68.1,83.8,48.5,75.0,45.2,71.6,84.4
595,Îº¾ü,450732,2024070743205,68.1,94.8,49.1,72.1,70.2,51.3,71.0
596,·ï·å¹ú,381433,2018010953341,68.0,50.0,81.2,73.4,78.0,51.0,74.6
597,²·èª,870715,2018050641506,68.0,91.9,53.6,75.1,90.9,46.8,49.9
598,ÏôÊ¿·É,977489,2018110968950,68.0,75.8,72.1,81.2,67.0,59.3,52.9
599,ÕÅÐÅ,448361,2019010436141,68.0,78.2,87.3,79.2,45.3,65.9,51.8
600,²·ÒÕçù,047978,2019020697844,68.0,47.3,83.3,65.7,60.9,69.1,81.8
601,ÉòÑþ,887601,2019080650161,68.0,56.5,80.6,86.8,52.8,57.9,73.3
602,ÉÛÓýæý,323156,2020040085615,68.0,71.3,83.6,68.7,69.0,57.2,58.2
603,ÄÂ·çÊ¢,531895,2020060939569,68.0,92.1,68.9,66.8,67.6,63.1,49.2
604,Ã÷·²É¯,506006,2022110720638,68.0,64.7,50.9,80.6,93.1,59.2,59.8
605,Ô¬Æ½,938633,2023040863341,68.0,65.3,71.5,86.3,53.5,49.4,81.8
606,Ö£ÈØ,209030,2023110183071,68.0,70.5,94.8,70.1,72.7,53.8,46.1
607,Ç®´ä,196951,2018050555128,67.9,56.4,66.1,76.8,93.5,65.2,49.5
608,±Ïèª,669465,2018060406560,67.9,54.7,88.5,83.8,68.0,54.1,58.3
609,¸µÑÅÒÇ,670918,2020010791859,67.9,83.7,55.7,81.8,83.6,48.8,53.9
610,¸ð¶«,911145,2021040074555,67.9,87.3,52.1,89.9,54.6,74.6,48.8
611,Áø×ÓÄþ,229035,2021110253501,67.9,58.1,80.1,63.4,48.4,89.9,67.3
612,»ªÊæ,228456,2019080275646,67.8,70.7,50.1,89.9,46.7,75.8,73.6
613,Ã×¹ã,663132,2020020433268,67.8,91.8,56.3,54.7,64.5,74.7,64.8
614,ëøÁáÇÙ,352122,2020120012231,67.8,50.0,55.4,69.2,85.4,91.7,54.9
615,·üÊ¿Ç¿,300428,2022070862856,67.8,51.8,68.5,82.4,63.0,78.7,62.5
616,»¨·ÉÀû,875303,2023020250301,67.8,91.1,64.9,59.6,49.9,91.1,50.4
617,¿×¶¦º½,295872,2024060877266,67.8,59.0,70.1,65.4,69.8,85.3,56.9
618,ÑîäÞ,866744,2021030914470,67.7,68.8,63.5,67.9,66.1,62.2,77.5
619,Éò³É,788606,2021120360664,67.7,78.2,78.3,50.2,60.6,52.1,87.0
620,ºÎÃ¯¹â,195530,2022080303057,67.7,60.5,45.2,68.9,72.5,87.9,71.2
621,ÎÀÐÀ,953887,2022080448762,67.7,49.4,64.9,87.3,60.1,62.1,82.4
622,Ç®»ÝÒÕ,318835,2024080833518,67.7,52.3,82.8,67.2,54.8,92.0,56.8
623,ÑîÁ¦,305582,2018030108248,67.6,45.2,63.7,55.7,81.5,91.1,68.4
624,ÉòÊ÷,079092,2021050059256,67.6,86.8,50.1,55.9,87.0,69.0,57.0
625,ÐÜ²¨ÐÅ,444003,2021120260328,67.6,72.7,64.3,69.6,77.0,70.2,52.0
626,ÄÂÈÚÇä,471772,2023070657229,67.6,55.6,67.6,93.8,85.5,52.4,50.9
627,Ô¬ºëÈÊ,240850,2023110115018,67.6,67.8,77.1,87.2,49.1,78.5,45.7
628,Ëï¾üÐÂ,467663,2019070126364,67.5,47.5,77.5,66.5,66.0,86.2,61.5
629,ÈÎµÂÊ¿,636061,2020030546141,67.5,81.1,57.7,83.3,75.0,53.7,53.9
630,Î¤ÄþÖÐ,982917,2020041181775,67.5,87.9,71.0,52.5,78.5,51.2,63.7
631,Ò¦Ç¿ÖÂ,616494,2021020049412,67.5,85.0,48.8,50.3,83.3,90.1,47.6
632,ÎºÑÞ,899965,2021030406534,67.5,54.0,84.6,55.1,57.5,71.1,82.8
633,Î¤Éú,391189,2022030458952,67.5,68.1,84.3,64.3,48.1,70.4,69.6
634,ÓáÔªÑ§,492661,2023061136102,67.5,64.5,74.7,46.8,79.4,94.0,45.5
635,ËÕÀûÉú,238638,2024060293873,67.5,53.2,66.2,71.2,46.6,93.2,74.5
636,ËïÐÂÌÚ,946854,2018110685471,67.4,58.8,45.4,84.1,64.5,84.4,67.1
637,Ð»³É,029126,2019020022632,67.4,75.1,45.1,75.1,63.3,93.6,52.0
638,ÌÕº®,516350,2020020045033,67.4,50.7,93.1,67.6,91.7,49.6,51.6
639,·Ñö°Àò,405514,2020040011443,67.4,46.1,74.6,86.2,66.9,83.3,47.4
640,ÂÀ²Ê,025138,2020080883801,67.4,80.6,51.9,73.7,54.9,76.4,66.7
641,á¯ÃÃÕä,494594,2021010339418,67.4,45.2,84.7,82.9,78.0,48.8,64.9
642,Ïî¹úÒÔ,554674,2022090847423,67.4,61.2,79.6,81.7,69.8,47.5,64.7
643,»Æ½¡,243732,2023071123202,67.4,75.8,68.4,60.4,62.0,82.7,54.8
644,½ðéªÈÊ,727986,2024111158625,67.4,51.8,80.9,71.9,53.7,71.7,74.4
645,Ñ¦Öéá°,858164,2018030726413,67.3,53.4,47.8,57.6,84.1,80.2,80.7
646,Ïî¼§,230970,2019041137053,67.3,81.5,84.9,55.0,63.6,69.2,49.8
647,ÉòÑà,166331,2019050833110,67.3,53.6,53.6,88.4,74.9,86.4,47.0
648,ÆÝ¾û·ç,778820,2022010752012,67.3,59.2,63.3,68.2,74.6,62.8,75.7
649,ÆîÀöÃÎ,164961,2024100966123,67.3,65.2,93.9,54.7,69.9,45.5,74.4
650,±åÃ·,900132,2018110973242,67.2,60.6,56.8,72.3,55.0,69.6,88.9
651,ÀÉÌ©¶¦,622958,2019090845871,67.2,48.7,77.3,92.7,46.5,78.8,59.1
652,Ñî¶ð·ï,758862,2019110746273,67.2,67.4,79.4,55.3,79.0,75.5,46.8
653,Ê·çù,494540,2021010524067,67.2,92.4,79.9,69.7,67.1,48.1,45.8
654,¹ËÔÃð¥,593275,2021100267570,67.2,51.7,65.4,57.5,64.6,80.4,83.5
655,ºØÓÀ¾û,007256,2022110885669,67.2,45.7,53.6,60.5,75.7,92.9,74.7
656,º«½¨,982028,2023020482839,67.2,92.5,59.7,45.9,47.8,72.9,84.2
657,ÌÆ¾û,124959,2023081065958,67.2,93.9,55.9,69.2,53.0,67.8,63.5
658,·¶Öñ,546028,2018071002846,67.1,82.5,48.9,81.5,50.1,88.9,50.7
659,Íô²¨ÐÛ,586548,2021050574840,67.1,76.7,54.5,88.6,63.0,59.2,60.9
660,À×Ë¼,195066,2021081076607,67.1,74.8,79.0,56.0,52.1,54.8,85.8
661,Æî÷ì·ã,726490,2022070399057,67.1,65.7,64.0,93.7,66.2,60.3,52.9
662,ÂÀÖñº®,488647,2019010514710,67.0,71.0,53.3,82.1,62.4,49.5,83.6
663,ÍôéªéÅ,647215,2019120771561,67.0,80.9,82.7,53.2,57.9,78.1,49.0
664,Âí¸£éª,616170,2020121187074,67.0,82.3,82.8,45.7,63.5,52.9,74.9
665,ÕÅ¾Õ,783288,2021090828842,67.0,52.5,57.9,80.4,84.0,45.5,81.6
666,Ó÷Ò¶,864802,2023050440228,67.0,82.8,52.6,60.6,67.7,77.9,60.5
667,ÎâÊ¢±£,361150,2018061145059,66.9,91.2,45.9,77.3,59.7,53.2,74.2
668,ÍõÁá,742872,2021010507203,66.9,45.4,69.2,75.5,78.6,58.8,74.0
669,ºØæ¿Æ¼,343478,2021040997861,66.9,63.6,64.0,55.8,68.2,89.8,60.2
670,ëøÁú,906544,2024080214441,66.9,60.5,85.0,91.0,55.5,53.8,55.7
671,Ã«¹óÁú,816954,2019041085428,66.8,55.4,66.2,72.9,67.2,85.1,54.0
672,Ð»Òã,118822,2019080822228,66.8,67.1,64.9,62.7,51.4,63.3,91.1
673,¸ðè´´º,016662,2019101026247,66.8,53.1,70.4,64.1,47.5,73.6,92.0
674,ÅÓÁú,292441,2021050964174,66.8,48.7,83.0,76.8,64.8,73.7,53.9
675,ÁºÁ¦,894851,2019050215106,66.7,86.9,58.8,51.9,61.2,71.6,69.9
676,Æ¤ÈÚ»¶,179430,2019061163012,66.7,56.5,60.5,61.2,91.3,65.9,64.8
677,ÇØÎ°Ïé,064054,2020050745410,66.7,65.4,46.8,81.6,81.1,55.1,70.4
678,ÌÕÑþ,334724,2020080762453,66.7,52.7,92.7,68.3,58.6,63.0,64.9
679,ËÎÖÂ,557712,2022090681230,66.7,62.5,83.9,46.4,68.9,84.0,54.3
680,Îº¿É,236703,2022121000330,66.7,88.8,64.8,48.3,47.9,60.0,90.3
681,á¯Èáæ¯,454688,2024030898821,66.7,56.3,51.7,82.9,65.6,53.1,90.6
682,Îé²ÅéÅ,612826,2022020762661,66.6,78.3,73.2,58.8,65.2,50.1,74.1
683,Àî»Û,915447,2023030334709,66.6,84.7,45.3,67.9,54.0,54.2,93.6
684,»ªæ«,757493,2018020169362,66.5,89.6,53.4,83.7,45.4,48.4,78.7
685,ÕÅº½ÐÛ,087063,2019010776373,66.5,50.8,88.5,47.9,51.4,71.0,89.5
686,ÇØÆ½Áú,742542,2019030994254,66.5,89.0,65.3,46.0,76.6,52.8,69.4
687,¼ÍµÂ,583534,2020081193450,66.5,49.2,71.6,84.2,86.0,60.7,47.4
688,ºÍº£,960363,2021040256345,66.5,69.3,53.1,45.2,54.0,83.0,94.5
689,ÃçÊ¤±£,146003,2022021190368,66.5,65.6,51.8,83.9,54.0,74.9,68.6
690,Ë®çù,330815,2024061151528,66.5,58.4,51.1,86.0,58.8,86.4,58.4
691,Ç®è´·Æ,736863,2024080686363,66.5,75.9,67.6,52.5,77.6,67.3,58.2
692,ÊæÓ½Æ¼,897842,2019050854204,66.4,71.3,65.1,92.7,48.3,49.9,71.3
693,»Æ·Ò»Ý,561504,2020070680444,66.4,52.4,59.5,56.5,67.8,68.6,93.9
694,ÑÏÌì,069601,2020111080157,66.4,94.8,68.5,82.8,46.6,58.2,47.6
695,±Ï¸£,252631,2021041073109,66.4,51.7,61.0,61.5,64.6,77.2,82.4
696,ËÕÌì,086006,2021120310623,66.4,68.2,53.8,51.5,45.5,87.7,91.7
697,ñ¼ÃÀ,786540,2022010374014,66.4,54.9,62.3,78.2,72.8,60.3,69.7
698,·üÌ©,970714,2022020741425,66.4,52.0,71.1,74.1,70.9,73.2,57.0
699,ÓÚ·çéÅ,491535,2019090563567,66.3,89.5,71.1,46.3,48.9,56.1,86.1
700,µÒÈÙ,125088,2019120368806,66.3,60.1,65.0,53.7,53.5,89.1,76.7
701,Ç®¼Ò½¨,039699,2020070329914,66.3,57.3,46.6,53.5,74.2,81.0,85.3
702,ÓáÉúÇ¿,269276,2021100627665,66.3,74.0,68.5,77.9,57.4,55.6,64.2
703,Ö£Íñ,143558,2019021175860,66.2,67.1,94.3,67.8,50.1,65.5,52.6
704,Æî¼ÒÖ¾,148520,2019031162024,66.2,56.2,83.3,53.9,74.4,57.2,72.4
705,Ñ¦ÃÀ,811205,2019090690517,66.2,57.7,59.1,48.9,62.7,91.9,76.6
706,Ã©º£Ê¿,191346,2021021024634,66.2,57.0,81.9,76.0,55.8,79.5,47.1
707,ÃçÄÈ,374452,2023060435232,66.2,59.0,59.2,57.8,79.0,57.3,85.0
708,Æ½½õ,222356,2018070035636,66.1,78.3,57.9,82.2,46.2,83.3,48.6
709,ÕÅÏ£,550799,2021110619944,66.1,83.8,46.9,84.9,48.0,76.8,56.1
710,²·Ê¤Áú,177717,2024070701714,66.1,71.3,85.0,53.0,65.5,65.5,56.2
711,Öì·ï,777014,2018030561409,66.0,79.2,66.5,76.8,69.1,53.4,51.2
712,Ñîµ¤ÇÉ,252337,2018060143713,66.0,46.6,88.7,59.5,55.6,86.1,59.8
713,Ç®äÞÃÎ,640207,2020120540701,66.0,51.8,60.9,45.6,85.1,63.5,88.8
714,ÖÜÓÂ,729570,2021060957012,66.0,53.9,49.8,59.2,87.1,62.8,83.5
715,ÎâÖÐÐÅ,378169,2022080346969,66.0,85.6,68.1,87.0,47.5,56.1,51.6
716,Æ½ÐÂÇ¿,828818,2022110501868,66.0,60.3,87.5,84.2,52.0,48.3,63.7
717,ÍôÊçÑÇ,221032,2024021153254,66.0,69.4,59.5,69.7,81.3,65.5,50.4
718,½¯·ã,852503,2024060950305,66.0,51.8,58.3,68.9,49.2,76.5,91.6
719,Òü´º,630287,2019020588751,65.9,80.3,54.7,83.7,61.7,45.5,69.7
720,³Â·Æ,209662,2021020726259,65.9,69.3,73.6,75.6,70.6,56.1,50.0
721,ÔªÃÀ,984165,2023020416542,65.9,45.9,46.0,71.7,93.5,81.1,57.2
722,Æë·¢½¨,243066,2023121146607,65.9,83.8,46.3,53.8,80.9,85.0,45.4
723,ÎâÀ½,143973,2024110167374,65.9,50.0,79.8,70.9,50.4,60.3,83.7
724,Æ¤Ç¿¹ó,119426,2020110932655,65.8,51.2,60.6,91.0,60.2,72.5,59.3
725,Ã©»ª,599611,2021091251132,65.8,52.2,81.4,71.0,62.8,62.9,64.3
726,ÂÞº®Ø¹,150597,2022030039731,65.8,74.8,62.9,47.3,73.0,68.8,68.1
727,×Þ·É,345736,2023061193641,65.8,45.9,61.0,66.8,74.7,78.4,68.2
728,µÒµÂ,298991,2024030599163,65.8,56.4,65.5,57.3,72.4,68.9,74.2
729,ÈÎóÞÈÙ,772398,2024091119849,65.8,78.0,66.4,58.4,64.1,66.6,61.3
730,»ÆÐÛÌ©,962283,2023050748367,65.7,94.6,67.5,46.0,49.9,88.9,47.4
731,ÌÕÒ¶,479946,2024100524622,65.7,48.7,52.1,52.7,90.8,88.7,61.4
732,ÇØ²ÅÈÊ,220650,2018101025002,65.6,54.3,48.6,70.9,80.1,93.5,46.1
733,ÕÂ³½³É,598275,2018101237553,65.6,84.0,79.4,53.9,45.8,84.6,46.0
734,·½»¶Äþ,536744,2019100404466,65.6,80.3,51.7,94.4,70.0,47.0,50.0
735,Æ½Ñãæ¼,671937,2019110783750,65.6,85.4,81.9,51.2,70.4,50.6,54.3
736,Îâ¸»,277442,2020010704260,65.6,48.0,64.3,66.1,94.4,47.8,73.0
737,ÇØ¸Õ»Ô,971085,2021080318553,65.6,52.7,92.0,70.5,66.7,46.4,65.1
738,Ñ¦Ã÷,497181,2022050548118,65.6,64.5,47.9,87.9,59.3,84.2,50.0
739,Ê·»ª½à,576399,2022080079910,65.6,70.1,87.2,55.0,69.4,47.2,64.9
740,»ªº£É½,965277,2023100117754,65.6,56.5,60.3,81.4,61.0,69.1,65.1
741,Ã«æ«,910899,2018080619951,65.5,62.6,73.8,54.8,48.7,68.1,85.1
742,¼Í·Ò,032550,2018100145002,65.5,72.9,65.1,64.5,65.9,76.9,48.0
743,Ê·¹â,965436,2019080373603,65.5,78.2,46.6,59.2,67.2,63.3,78.7
744,ñ¼Ñ©¾ê,488682,2021120958229,65.5,80.5,51.7,89.5,69.0,48.7,53.7
745,³Â¸Õ¹Ú,609258,2023051025810,65.5,52.7,50.3,82.5,66.0,60.5,80.8
746,Ò¦ÒÇºÉ,376264,2023101146447,65.5,90.0,45.1,63.1,72.5,69.2,53.2
747,Ñî³É,114354,2021100965456,65.4,83.3,46.2,64.5,71.1,79.4,47.9
748,³ÂÓ½Ïã,356560,2019120946022,65.3,67.2,50.7,87.5,57.2,54.6,74.7
749,»ÆÑÞ,905670,2020100467023,65.3,52.5,62.1,59.1,93.5,72.0,52.5
750,Ë®Ó°,066748,2022080704834,65.3,69.4,61.2,73.0,48.2,50.7,89.3
751,ÉÛ²ÊÔÂ,756339,2023081053926,65.3,58.0,61.6,50.2,63.3,66.6,92.2
752,¹Ë»·,648891,2019030689106,65.2,92.5,60.8,60.6,62.8,67.3,47.1
753,¶­ÔÃ°®,985949,2019060954953,65.2,55.0,73.4,47.9,92.4,62.4,60.2
754,ÔÆÀûÑ×,613892,2020111219251,65.2,85.8,46.2,76.0,70.1,67.5,45.6
755,Ê±ÓÀ·å,996731,2024041043119,65.2,50.8,70.6,63.8,91.2,61.1,54.0
756,ÏôÑÇËØ,479735,2019020213546,65.1,67.1,77.0,57.6,45.0,80.3,63.9
757,ÅË¸»,324270,2019120687022,65.1,89.7,73.8,69.0,58.7,54.6,45.0
758,ÍõÔÃ,398834,2024011133445,65.1,62.4,70.6,68.1,50.5,88.0,51.1
759,ÇØÜ°ÇÉ,298132,2024090323229,65.1,51.0,48.9,49.5,93.3,61.7,86.2
760,ÎâÔÂÜç,416949,2024091184941,65.1,59.2,50.0,62.2,61.1,77.0,81.1
761,ÇüÑÒ,011985,2018060668551,65.0,55.2,64.3,91.6,64.4,56.6,57.6
762,³ÂÃ÷,319234,2019060033410,65.0,47.2,51.7,84.2,52.2,73.6,81.4
763,ºÂÔÆ,274728,2021010022813,65.0,47.9,77.1,58.6,80.1,72.7,53.7
764,½ªÓ¢æý,681402,2021010090249,65.0,45.5,83.9,79.3,63.5,68.4,49.3
765,Îâ´¿óÞ,627758,2022020865830,65.0,47.9,72.0,49.0,81.5,48.8,90.6
766,ÖÜÐÛ,360144,2022100404463,65.0,67.0,53.1,48.6,94.2,49.2,77.8
767,ÂÞö°,361402,2024031250235,65.0,45.1,78.3,51.8,76.7,74.5,63.3
768,½ªÇÙÑ©,210938,2024080893849,65.0,80.1,70.9,45.3,74.7,48.5,70.2
769,±«Ç¿,493308,2019051100818,64.9,77.8,79.2,56.3,61.5,68.8,45.6
770,½¯ÐËÈÊ,045306,2020070130630,64.9,59.1,78.6,53.9,70.8,71.5,55.4
771,¼ÍÖ¦,841992,2022010179260,64.9,77.6,69.5,52.8,84.7,50.2,54.6
772,Ë®æÃÜç,482302,2022070650201,64.9,45.7,62.1,85.7,55.5,73.0,67.6
773,Òó·¼Óð,383887,2023100658763,64.9,91.4,53.8,52.8,49.2,58.8,83.2
774,Úù±£,096528,2024110222866,64.9,58.1,73.7,51.9,53.3,61.8,90.3
775,ÄßÓðÊç,602437,2018081233749,64.8,64.6,84.2,51.4,45.5,48.3,94.5
776,Ã©Ü°ÃÀ,853285,2018121238525,64.8,45.6,56.5,69.9,75.8,63.0,77.7
777,ÂíÁú¿¡,686309,2019120150940,64.8,53.8,60.0,72.2,46.1,81.8,75.2
778,»ªÑþÓ°,435454,2020021155430,64.8,64.4,68.7,81.3,64.9,52.6,56.7
779,ÄÂÁáæÂ,903321,2022050482163,64.8,77.2,71.7,46.9,60.9,45.3,86.7
780,·ïÃ÷,592355,2022060035565,64.8,52.1,91.6,51.9,48.7,53.8,90.7
781,½ðÍñ÷ì,878730,2022071133038,64.8,66.8,66.2,54.0,58.6,86.7,56.6
782,ºÍ»¶,575084,2023010188426,64.8,55.6,54.0,62.1,80.5,78.1,58.3
783,Ô¬³½,176637,2020011113772,64.7,48.1,88.7,59.1,91.8,48.1,52.5
784,ÉÛÈÊÁ¦,187690,2020040909060,64.7,68.2,62.5,75.8,60.1,65.0,56.4
785,ÓíÄþ¹Ú,353288,2020060188827,64.7,57.8,65.5,88.1,78.7,45.9,52.5
786,°²Ó¢Ô·,170350,2022090835065,64.7,54.1,68.4,68.9,71.9,55.1,69.8
787,²ÜÉú,559052,2024070135249,64.7,46.7,88.6,84.8,54.5,61.5,52.1
788,ÂÞÇÙ,181025,2024090422520,64.7,51.6,48.1,93.2,71.4,63.3,60.6
789,ÎâÐã½à,500497,2018010489764,64.6,52.7,50.4,92.8,85.5,47.1,59.4
790,Ôª±ò,399911,2018040491132,64.6,52.0,72.6,78.8,53.9,62.4,68.1
791,ÒüÔÃÁá,602783,2020061168363,64.6,65.6,54.1,66.9,67.9,72.2,60.8
792,ÂÞÊÀ·¢,914230,2020091183072,64.6,48.5,52.6,53.8,71.5,88.6,72.6
793,½ðéª,879672,2021050387265,64.6,52.0,84.0,48.9,45.7,86.5,70.6
794,Æ½¹ÚÊ÷,187230,2018041233062,64.5,53.0,46.5,57.2,84.4,75.6,70.0
795,ÅËÃú,361716,2018080771654,64.5,90.6,78.5,45.9,50.9,56.3,64.6
796,ÅËÒã,234078,2023090147818,64.5,58.7,92.7,64.2,62.8,49.9,58.9
797,·ü¿¡,262720,2024091192051,64.5,45.4,90.9,56.0,89.9,47.9,56.9
798,ÛºÓÀ,312428,2024110442808,64.5,62.7,80.2,70.3,46.6,72.4,54.7
799,¿µÊæÖ¦,319953,2021101155359,64.4,79.9,60.8,45.6,55.0,59.8,85.4
800,×£ÒË,710700,2022111010023,64.4,71.2,68.5,52.4,61.2,50.9,82.0
801,¼Æ·¼,368181,2024040498160,64.4,68.0,57.9,47.3,72.5,59.0,81.5
802,µÒÈ«,733372,2024060647256,64.4,79.5,56.2,91.3,59.9,51.7,47.9
803,ÉÛ½Ü,483087,2024070738719,64.4,71.4,48.2,65.2,74.7,79.9,47.2
804,ÅËÒã,475937,2020101003750,64.3,60.5,46.4,82.3,76.0,53.9,66.7
805,ÂíÖÐ¹â,340967,2018010426760,64.2,63.5,79.1,47.3,78.5,70.0,46.7
806,º«ÈÚ,127339,2018060213902,64.2,94.8,47.6,49.6,53.0,85.3,55.2
807,ËïÁ¼Çå,041207,2020060690751,64.2,54.6,75.0,45.7,80.1,60.6,69.1
808,Ç®ÔÂÀò,413766,2021080446666,64.2,45.7,53.1,66.7,91.1,64.5,64.2
809,ÐÜ¹óÊ¤,293644,2019030084409,64.1,46.1,45.5,77.7,76.6,86.8,51.8
810,¼Íº®ÕÑ,336760,2021030346027,64.1,51.0,53.5,48.8,79.1,81.0,71.5
811,Ê±¶«,292329,2022020812946,64.1,91.4,51.3,64.4,45.0,48.3,84.4
812,ºØ¶¦,192459,2022030455904,64.1,55.2,51.7,75.8,47.1,87.1,67.8
813,ÍôÌ©³½,080710,2023020421022,64.1,54.8,62.6,86.4,80.9,54.8,45.1
814,¿×Óð,922551,2023060755115,64.1,59.8,63.8,81.1,58.0,73.7,48.1
815,Ã«ÖÂÎ°,867633,2018071043373,64.0,65.9,65.3,59.8,49.5,62.9,80.7
816,ÉÛæ¯æ¿,416318,2019050851809,64.0,49.7,82.6,56.8,73.8,63.5,57.3
817,¸ðÊÀÊ¿,687910,2019101041031,64.0,63.4,47.4,66.7,48.2,81.8,76.8
818,°²Ìì,253025,2020041122544,64.0,58.5,85.5,48.3,54.3,45.7,92.0
819,ÕÔ·ãÝ¼,705268,2020080946874,64.0,75.3,59.9,54.5,48.6,58.1,87.5
820,ÅËÒÔ,190317,2021010381758,64.0,67.0,91.6,47.7,56.9,65.0,56.1
821,ÅíÔÆ,609167,2021100026739,64.0,59.1,59.6,80.8,55.8,56.7,72.3
822,À×¸Õ¹ã,721883,2021111198335,64.0,57.4,92.4,68.6,50.3,59.4,55.8
823,á¯Ë³¸£,123150,2022040665034,64.0,78.9,51.6,80.9,47.5,60.3,64.7
824,ÕÂº£,816914,2022081171423,64.0,57.0,54.5,85.3,67.4,54.2,65.6
825,ÎâÓ¢,794461,2023030696148,64.0,64.5,54.0,73.9,45.2,84.9,61.7
826,ÀÖèµ,378186,2023060778659,64.0,64.7,59.1,83.1,60.8,46.1,70.4
827,³Âè¡,434845,2022110654570,63.9,47.0,62.9,61.5,86.9,53.6,71.4
828,Çü÷ìèµ,497962,2024010656236,63.9,61.7,71.6,55.2,64.1,53.0,78.0
829,»ª´ä,135246,2018071114668,63.8,45.9,58.4,59.1,85.7,85.8,47.9
830,¸ðÕæ,343545,2018110414512,63.8,48.8,75.4,59.2,56.1,91.4,52.1
831,ÎÀÌÚ,469724,2019061012426,63.8,70.5,64.2,87.5,46.8,46.1,67.5
832,ÊæÆ®,821584,2019070818463,63.8,76.1,47.9,68.6,74.1,47.7,68.6
833,ÎâÌ©,397686,2022040498634,63.8,78.8,57.8,51.6,57.8,78.6,58.2
834,ÌÆºÉÍñ,530458,2022070595844,63.8,50.0,46.8,92.1,51.6,56.2,86.1
835,ÆëÐÂÇå,006037,2024030883732,63.8,60.5,45.9,67.8,85.8,64.4,58.6
836,Ñ¦·ï,706654,2024060255428,63.8,63.6,59.4,45.3,56.3,68.5,89.5
837,Â³Ç¿Äþ,284065,2020010046536,63.7,63.3,45.8,59.2,73.6,53.4,86.7
