2022080131225,root,1000,70.3,3
IMZQe,cAG1z,N30cB
70.5,70.1,70.4
866,钱榕,654498,2020010439812,60.7,54.0,53.2,74.9
867,孟新,206063,2020110246373,60.7,58.3,58.8,64.9
868,米士以,924907,2021090780773,60.7,51.4,48.7,82.0
869,汪武祥,856778,2021091227806,60.7,71.7,61.2,49.1
870,韦发福,990244,2023111184470,60.7,48.4,53.2,80.6
871,穆龙军,290506,2018031080632,60.6,60.7,47.6,73.4
872,费飞致,928896,2018100459673,60.5,73.5,62.0,46.0
873,纪建兴,545767,2022080856717,60.5,75.8,51.2,54.6
874,章建,160497,2023020869711,60.5,59.3,66.3,56.0
875,和楠,040256,2020030475603,60.4,48.0,82.5,50.6
876,俞雪,485941,2022111244133,60.4,59.4,67.6,54.1
877,雷永,487561,2024011016157,60.4,70.0,63.1,48.0
878,倪良,592400,2024040360051,60.4,53.6,79.3,48.4
879,奚飘,204134,2019121203423,60.3,64.0,67.4,49.6
880,卫光,343429,2020080292942,60.3,75.5,45.6,59.8
881,谈楠,632124,2024091022411,60.3,47.2,51.7,82.0
882,苗惠,247946,2024110794659,60.3,55.3,60.7,64.9
883,平淑,746803,2022110500320,60.2,60.1,72.7,47.9
884,范育希,653094,2024010479436,60.2,78.3,53.0,49.3
885,杨淑翠,033158,2024020095864,60.2,68.9,62.2,49.6
886,雷凤,807634,2019100543423,60.1,80.8,46.2,53.2
887,臧毅,321070,2021020807021,60.1,62.4,55.4,62.4
888,祁才,201048,2022020344817,60.1,76.8,45.7,57.9
889,汤冠,045434,2024111073401,60.1,46.7,47.9,85.7
890,严国,852164,2020050956413,60.0,71.0,56.2,52.7
891,姚淑爽,644769,2024021066913,60.0,87.0,47.1,45.9
892,昌泰,210492,2018070839234,59.9,76.2,50.7,52.9
893,于辰海,787846,2020041244662,59.8,66.0,60.9,52.5
894,谢芸娅,713308,2024071140872,59.8,52.5,72.7,54.3
895,邬生天,506819,2018101211957,59.7,45.2,71.4,62.6
896,唐欢,913542,2021040964245,59.7,70.1,48.5,60.6
897,明姣,271219,2022021131933,59.7,77.3,51.7,50.2
898,余才风,395612,2022030061228,59.7,61.9,69.8,47.3
899,喻明广,918970,2023010967041,59.7,52.1,68.7,58.3
900,王勇茂,243912,2024110841226,59.7,57.9,73.1,48.2
901,舒丽,495750,2018110105037,59.6,54.9,71.7,52.2
902,梁菲,656881,2024021038111,59.6,59.7,54.6,64.4
903,堪宜,628471,2021040887165,59.5,48.0,71.9,58.7
904,庞强富,370780,2022100178026,59.5,69.3,56.1,53.1
905,谢兴,425511,2018111241101,59.4,81.4,50.3,46.6
906,卞鼎,908113,2022070631355,59.4,77.4,53.7,47.0
907,岑福,090068,2022090296811,59.4,45.6,76.4,56.1
908,堪菁淑,311712,2018051061214,59.3,56.6,66.6,54.8
909,魏菁,088247,2023070534716,59.3,48.9,66.2,62.8
910,宋晶,621407,2018010400761,59.2,58.4,66.3,52.9
911,殷家东,406845,2021091244566,59.1,49.4,55.5,72.5
912,梁可锦,068839,2020110703925,59.0,56.3,57.8,62.8
913,朱岩富,976830,2018070093068,58.9,60.4,62.0,54.3
914,褚舒,584520,2022120662052,58.9,74.5,45.3,57.0
915,乐贵辉,604492,2019080199244,58.8,60.3,60.8,55.3
916,任东,623978,2021110567857,58.7,54.9,46.6,74.6
917,柏元福,317711,2018030961133,58.6,77.3,50.9,47.7
918,成士力,120983,2019030768359,58.6,71.9,55.3,48.7
919,秦龙辉,213917,2022121101713,58.6,50.3,64.4,61.0
920,孙贞娴,713982,2021120768213,58.5,64.0,63.5,47.9
921,毛福,001394,2018031179436,58.4,66.2,46.7,62.3
922,金欣荣,110500,2021080290051,58.4,62.4,56.9,55.8
923,成广强,342297,2019030619706,58.3,52.1,73.4,49.4
924,倪芸丹,042232,2021110853266,58.3,48.6,78.1,48.2
925,伏永信,421763,2023120166340,58.3,51.8,66.4,56.7
926,孔富明,304748,2019070024824,58.1,45.8,57.9,70.7
927,贝中志,918685,2019070668504,58.1,48.5,53.0,72.8
928,吕彩,681737,2019040683736,58.0,55.1,53.0,65.8
929,殷波,937547,2018090074762,57.9,53.1,63.4,57.1
930,常世子,078899,2018110199908,57.8,47.1,70.2,56.1
931,罗美,226808,2019090100849,57.8,45.8,52.1,75.4
932,邵琛,122478,2021120907823,57.8,73.0,48.7,51.8
933,贺茂,882560,2023030416012,57.8,59.9,53.6,59.8
934,凤世永,947872,2022060177220,57.6,49.2,65.1,58.4
935,卞辉,717354,2022120045466,57.6,58.3,48.6,65.9
936,魏莉,682723,2023061162303,57.4,47.0,62.2,63.1
937,毛国才,518823,2021041012356,57.3,46.1,60.4,65.3
938,安祥富,084890,2022091189018,57.3,48.3,67.8,55.9
939,齐亚凡,843780,2019110988025,57.2,51.5,68.1,52.1
940,费钧,623133,2019120623356,57.2,47.4,62.4,61.8
941,郑爱柔,202485,2021031168553,57.2,51.0,66.8,53.7
942,姜宁,976121,2023110082153,57.2,62.1,61.1,48.4
943,邬倩,726536,2018090283654,57.1,66.5,54.3,50.5
944,俞祥,022424,2022070622467,57.1,72.4,51.8,47.1
945,章盛树,582562,2018120606264,57.0,57.6,64.3,49.0
946,廉子达,624034,2019060543448,57.0,57.2,51.6,62.1
947,苏静,851731,2018070383124,56.9,62.7,60.9,47.1
948,韩炎,644947,2018041094738,56.8,48.6,56.5,65.4
949,吕全达,564868,2021071056872,56.8,63.7,59.1,47.6
950,唐福,029570,2022031087060,56.8,51.8,67.6,50.9
951,平富,427900,2022060180018,56.8,45.4,56.6,68.4
952,郝桂珠,341201,2024051120103,56.7,47.1,50.9,72.2
953,谢丹娥,938104,2019061050459,56.6,56.9,62.3,50.5
954,邵茂,956402,2019110740237,56.4,46.4,64.2,58.7
955,方志,148840,2024110974051,56.4,49.0,48.5,71.8
956,薛建,310995,2019110759545,56.3,47.1,52.8,69.0
957,贝发,510190,2020100189064,56.2,62.0,58.1,48.4
958,傅怡,101924,2023030682401,56.2,49.0,53.5,66.1
959,元琼欢,494155,2024090995505,56.2,45.8,53.6,69.1
960,戚鼎,492206,2024120520672,56.2,56.6,58.2,53.8
961,贺元勇,442576,2024090357672,56.0,56.9,49.5,61.6
962,钱珠,465609,2021030050961,55.9,48.1,45.8,73.7
963,常东俊,015199,2021090549952,55.8,49.9,69.6,48.0
964,俞青,762832,2020060763245,55.7,50.6,52.4,64.0
965,花行,710082,2022070788247,55.7,49.9,50.7,66.6
966,卜思,594775,2022060797524,55.1,52.1,46.7,66.4
967,明飞盛,755359,2020040315968,55.0,51.6,49.9,63.4
968,倪爽,128071,2020081007151,54.9,50.4,64.7,49.5
969,于爽蓉,451089,2021090278963,54.9,49.6,60.8,54.2
970,尹毅东,066336,2021051253667,54.7,53.4,58.6,52.0
971,祁钧,468150,2022011095013,54.7,49.2,63.6,51.4
972,马雅英,859221,2022021212107,54.7,49.2,54.9,60.0
973,沈珊璧,902885,2022110858555,54.7,48.9,51.4,63.8
974,安昭茗,554279,2021060137967,54.0,51.6,47.7,62.8
975,熊腾,659823,2023031112332,54.0,53.0,46.5,62.4
976,章纯,694967,2019091186752,53.9,49.2,67.0,45.5
977,冯利铭,104723,2021080242318,53.9,65.9,47.8,47.9
978,柏茂,667753,2022060485316,53.9,49.2,52.8,59.7
979,谈霄珊,241950,2019030645035,53.7,55.4,53.6,52.1
980,严策世,568489,2020081208969,53.6,55.3,48.0,57.4
981,柳琰,909538,2018040133806,53.5,49.9,55.0,55.5
982,鲍生茂,122088,2019060328817,53.5,56.5,46.0,57.9
983,熊才炎,044325,2020040492544,53.3,53.8,47.9,58.3
984,卞燕,465203,2019040530357,53.1,48.2,47.6,63.6
985,奚翠,686960,2023120766019,53.1,46.8,50.5,62.1
986,齐卿芬,632564,2024040906452,53.1,48.8,47.4,63.0
987,金铭,098254,2021010385424,52.9,63.2,45.4,50.0
988,董广,529018,2023040131825,52.4,53.2,51.9,52.1
989,吴健明,892281,2020020678101,52.3,59.6,48.3,48.9
990,吴平,738716,2022120841652,52.3,48.9,57.4,50.7
991,萧菊,256587,2023110228760,52.2,48.8,61.7,46.0
992,康山,520426,2020030712619,51.1,48.1,45.9,59.4
993,邬静舒,107953,2019090265309,50.8,45.3,49.5,57.6
994,成亚芬,660270,2021010397027,50.1,49.0,56.3,45.1
995,于悦枝,934463,2020030386350,49.6,50.3,48.1,50.5
996,陈毅富,007789,2021040128910,49.2,51.7,45.3,50.6
997,廉军波,337293,2020110179344,48.5,46.0,49.5,50.0
998,谈茜纯,161198,2023050689804,48.5,49.5,47.5,48.6
999,王平,815996,2024020069649,48.3,45.9,46.1,52.9
1000,陶娅希,977974,2024060967468,46.9,47.0,47.9,45.7
